,Ticker,Year,Highest,Lowest,Open,Close,Yearly Return (%),Yearly Moving (%),Name,Identifier,SEDOL,Weight,Sector,Shares Held,Local Currency
840,CVS,2013,71.98999786376953,49.0,49.02000045776367,71.56999969482422,46.00163000098286,46.91836298728476,CVS Health Corporation,12665010,2577609,0.272696,Health Care,14148936.0,USD
841,CVS,2014,98.62000274658205,64.94999694824219,71.16000366210938,96.30999755859376,35.34287886760752,51.83988819148221,CVS Health Corporation,12665010,2577609,0.272696,Health Care,14148936.0,USD
842,CVS,2015,113.6500015258789,81.37000274658203,96.5199966430664,97.7699966430664,1.2950684246524937,39.6706374458772,CVS Health Corporation,12665010,2577609,0.272696,Health Care,14148936.0,USD
843,CVS,2016,106.66999816894533,69.30000305175781,96.16999816894533,78.91000366210938,-17.94737946912996,53.924954504370135,CVS Health Corporation,12665010,2577609,0.272696,Health Care,14148936.0,USD
844,CVS,2017,84.72000122070312,66.44999694824219,79.58000183105469,72.5,-8.896709811700259,27.49436435142566,CVS Health Corporation,12665010,2577609,0.272696,Health Care,14148936.0,USD
845,CVS,2018,83.87999725341797,60.13999938964844,73.05999755859375,65.5199966430664,-10.320286295493373,39.47455621001513,CVS Health Corporation,12665010,2577609,0.272696,Health Care,14148936.0,USD
846,CVS,2019,77.02999877929688,51.720001220703125,64.86000061035156,74.29000091552734,14.539007425896887,48.93657571775608,CVS Health Corporation,12665010,2577609,0.272696,Health Care,14148936.0,USD
847,CVS,2020,76.44000244140625,52.040000915527344,74.6500015258789,68.30000305175781,-8.506360809543642,46.88701209956858,CVS Health Corporation,12665010,2577609,0.272696,Health Care,14148936.0,USD
848,CVS,2021,104.55999755859376,68.0199966430664,68.68000030517578,103.16000366210938,50.203848578514275,53.71949826353314,CVS Health Corporation,12665010,2577609,0.272696,Health Care,14148936.0,USD
849,CVS,2022,111.25,86.27999877929688,102.80999755859376,93.19000244140624,-9.35706190607083,28.94066014601607,CVS Health Corporation,12665010,2577609,0.272696,Health Care,14148936.0,USD
850,TJX,2013,32.04499816894531,21.18000030517578,21.450000762939453,31.864999771118164,48.55477220389369,51.29838388677662,TJX Companies Inc,87254010,2989301,0.263191,Consumer Discretionary,12770637.0,USD
851,TJX,2014,34.91999816894531,25.95499992370605,31.68000030517578,34.290000915527344,8.238638210887734,34.540544294323276,TJX Companies Inc,87254010,2989301,0.263191,Consumer Discretionary,12770637.0,USD
852,TJX,2015,38.46500015258789,31.76499938964844,34.32500076293945,35.45500183105469,3.292064218496075,21.09240009972373,TJX Companies Inc,87254010,2989301,0.263191,Consumer Discretionary,12770637.0,USD
853,TJX,2016,41.81999969482422,32.81999969482422,34.94499969482422,37.56499862670898,7.497493074160228,27.42230372847724,TJX Companies Inc,87254010,2989301,0.263191,Consumer Discretionary,12770637.0,USD
854,TJX,2017,40.459999084472656,33.220001220703125,37.77999877929688,38.22999954223633,1.1911084634180629,21.79409270839362,TJX Companies Inc,87254010,2989301,0.263191,Consumer Discretionary,12770637.0,USD
855,TJX,2018,56.63999938964844,36.40999984741211,38.43000030517578,44.7400016784668,16.41946740354613,55.56165786052373,TJX Companies Inc,87254010,2989301,0.263191,Consumer Discretionary,12770637.0,USD
856,TJX,2019,61.68999862670898,43.79999923706055,44.22999954223633,61.060001373291016,38.05110107447164,40.84474817641354,TJX Companies Inc,87254010,2989301,0.263191,Consumer Discretionary,12770637.0,USD
857,TJX,2020,68.88999938964844,32.720001220703125,61.33000183105469,68.29000091552734,11.348441018549641,110.54400005969207,TJX Companies Inc,87254010,2989301,0.263191,Consumer Discretionary,12770637.0,USD
858,TJX,2021,76.94000244140625,61.150001525878906,68.30000305175781,75.91999816894531,11.156654138672673,25.821750648436137,TJX Companies Inc,87254010,2989301,0.263191,Consumer Discretionary,12770637.0,USD
859,TJX,2022,81.16999816894531,53.68999862670898,75.83000183105469,79.5999984741211,4.971642558397616,51.18271604604951,TJX Companies Inc,87254010,2989301,0.263191,Consumer Discretionary,12770637.0,USD
860,ADP,2013,73.59086608886719,50.702369689941406,50.97454071044922,70.93942260742188,39.166379174221916,45.142853359507804,Automatic Data Processing Inc.,5301510,2065308,0.258171,Industrials,4565596.0,USD
861,ADP,2014,86.54000091552734,63.13432693481445,70.38630676269531,83.37000274658203,18.446337904417607,37.07281777927087,Automatic Data Processing Inc.,5301510,2065308,0.258171,Industrials,4565596.0,USD
862,ADP,2015,90.66999816894533,64.29000091552734,82.9800033569336,84.72000122070312,2.096888157843322,41.032815177712465,Automatic Data Processing Inc.,5301510,2065308,0.258171,Industrials,4565596.0,USD
863,ADP,2016,103.87999725341795,76.6500015258789,82.93000030517578,102.77999877929688,23.935847583594217,35.52510787406252,Automatic Data Processing Inc.,5301510,2065308,0.258171,Industrials,4565596.0,USD
864,ADP,2017,121.7699966430664,94.11000061035156,102.37999725341795,117.19000244140624,14.465721415609679,29.39113362376538,Automatic Data Processing Inc.,5301510,2065308,0.258171,Industrials,4565596.0,USD
865,ADP,2018,153.50999450683594,107.61000061035156,116.02999877929688,131.1199951171875,13.005254241701431,42.654022522205075,Automatic Data Processing Inc.,5301510,2065308,0.258171,Industrials,4565596.0,USD
866,ADP,2019,174.5,126.05999755859376,129.16000366210938,170.5,32.006809512051916,38.42614896045108,Automatic Data Processing Inc.,5301510,2065308,0.258171,Industrials,4565596.0,USD
867,ADP,2020,182.32000732421875,103.11000061035156,171.9600067138672,176.1999969482422,2.4656839200001492,76.82087697118588,Automatic Data Processing Inc.,5301510,2065308,0.258171,Industrials,4565596.0,USD
868,ADP,2021,248.9600067138672,159.30999755859375,175.97000122070312,246.5800018310547,40.12615793631318,56.273937938076,Automatic Data Processing Inc.,5301510,2065308,0.258171,Industrials,4565596.0,USD
869,ADP,2022,274.9200134277344,192.25999450683597,245.05999755859372,238.8600006103516,-2.52999143475455,42.99387354760346,Automatic Data Processing Inc.,5301510,2065308,0.258171,Industrials,4565596.0,USD
870,MMC,2013,48.560001373291016,34.43000030517578,35.0099983215332,48.36000061035156,38.13197066224172,41.0397936185644,Marsh & McLennan Companies Inc.,57174810,2567741,0.25669,Financials,5456055.0,USD
871,MMC,2014,58.7400016784668,44.25,48.0099983215332,57.2400016784668,19.22516908898495,32.74576650500971,Marsh & McLennan Companies Inc.,57174810,2567741,0.25669,Financials,5456055.0,USD
872,MMC,2015,59.9900016784668,50.900001525878906,57.52999877929688,55.45000076293945,-3.6155015826385704,17.858545933375453,Marsh & McLennan Companies Inc.,57174810,2567741,0.25669,Financials,5456055.0,USD
873,MMC,2016,69.7699966430664,50.810001373291016,54.47999954223633,67.58999633789062,24.063870972485233,37.31547875875866,Marsh & McLennan Companies Inc.,57174810,2567741,0.25669,Financials,5456055.0,USD
874,MMC,2017,86.54000091552734,66.75,67.8499984741211,81.38999938964844,19.955786617580667,29.64794144648291,Marsh & McLennan Companies Inc.,57174810,2567741,0.25669,Financials,5456055.0,USD
875,MMC,2018,89.58999633789062,74.30000305175781,81.83999633789062,79.75,-2.5537590804155372,20.578724977281247,Marsh & McLennan Companies Inc.,57174810,2567741,0.25669,Financials,5456055.0,USD
876,MMC,2019,113.94000244140624,77.8499984741211,78.73999786376953,111.41000366210938,41.49099147153041,46.35838750758895,Marsh & McLennan Companies Inc.,57174810,2567741,0.25669,Financials,5456055.0,USD
877,MMC,2020,120.97000122070312,74.33000183105469,111.58999633789062,117.0,4.848108109734203,62.74720602813505,Marsh & McLennan Companies Inc.,57174810,2567741,0.25669,Financials,5456055.0,USD
878,MMC,2021,175.1199951171875,106.9499969482422,116.43000030517578,173.82000732421875,49.29142563653481,63.74006555786603,Marsh & McLennan Companies Inc.,57174810,2567741,0.25669,Financials,5456055.0,USD
879,MMC,2022,183.13999938964844,142.8000030517578,172.0399932861328,165.47999572753906,-3.813065458380551,28.249296551674025,Marsh & McLennan Companies Inc.,57174810,2567741,0.25669,Financials,5456055.0,USD
880,TMUS,2013,34.099998474121094,16.010000228881836,20.0,33.63999938964844,68.19999694824219,112.99186749919674,T-Mobile US Inc.,87259010,B94Q9V0,0.249821,Communication Services,6526342.0,USD
881,TMUS,2014,35.5,24.26000022888184,33.029998779296875,26.940000534057617,-18.43777920166456,46.33140834737832,T-Mobile US Inc.,87259010,B94Q9V0,0.249821,Communication Services,6526342.0,USD
882,TMUS,2015,43.43000030517578,26.459999084472656,27.100000381469727,39.119998931884766,44.354237569066605,64.13454953844469,T-Mobile US Inc.,87259010,B94Q9V0,0.249821,Communication Services,6526342.0,USD
883,TMUS,2016,59.18999862670898,33.22999954223633,38.86000061035156,57.5099983215332,47.99278800374912,78.12217707519589,T-Mobile US Inc.,87259010,B94Q9V0,0.249821,Communication Services,6526342.0,USD
884,TMUS,2017,68.87999725341797,54.59999847412109,58.09999847412109,63.5099983215332,9.311531823571114,26.153844649034586,T-Mobile US Inc.,87259010,B94Q9V0,0.249821,Communication Services,6526342.0,USD
885,TMUS,2018,70.94000244140625,55.09000015258789,63.900001525878906,63.61000061035156,-0.4538355377188779,28.771105908362927,T-Mobile US Inc.,87259010,B94Q9V0,0.249821,Communication Services,6526342.0,USD
886,TMUS,2019,85.22000122070312,62.54999923706055,62.869998931884766,78.41999816894531,24.733576429527034,36.243009208880565,T-Mobile US Inc.,87259010,B94Q9V0,0.249821,Communication Services,6526342.0,USD
887,TMUS,2020,135.0,63.5,78.87999725341797,134.85000610351562,70.95589604330571,112.5984251968504,T-Mobile US Inc.,87259010,B94Q9V0,0.249821,Communication Services,6526342.0,USD
888,TMUS,2021,150.1999969482422,106.6999969482422,134.3000030517578,115.9800033569336,-13.641101473217304,40.768511006706845,T-Mobile US Inc.,87259010,B94Q9V0,0.249821,Communication Services,6526342.0,USD
889,TMUS,2022,154.3800048828125,101.51000213623048,115.76000213623048,140.0,20.939873372879717,52.08354017728062,T-Mobile US Inc.,87259010,B94Q9V0,0.249821,Communication Services,6526342.0,USD
890,REGN,2013,319.8299865722656,154.16000366210938,176.4199981689453,275.239990234375,56.01405344693211,107.46625517295307,Regeneron Pharmaceuticals Inc.,75886F10,2730190,0.247765,Health Care,1184504.0,USD
891,REGN,2014,437.6400146484375,262.9700012207031,275.7699890136719,410.25,48.765281337289025,66.42203012393755,Regeneron Pharmaceuticals Inc.,75886F10,2730190,0.247765,Health Care,1184504.0,USD
892,REGN,2015,605.9299926757812,393.0,413.8999938964844,542.8699951171875,31.15970116514626,54.18065971393925,Regeneron Pharmaceuticals Inc.,75886F10,2730190,0.247765,Health Care,1184504.0,USD
893,REGN,2016,532.9099731445312,325.3500061035156,531.760009765625,367.0899963378906,-30.966979540321816,63.795900767549675,Regeneron Pharmaceuticals Inc.,75886F10,2730190,0.247765,Health Care,1184504.0,USD
894,REGN,2017,543.5499877929688,340.0899963378906,370.8399963378906,375.9599914550781,1.3806480335854658,59.82533848273911,Regeneron Pharmaceuticals Inc.,75886F10,2730190,0.247765,Health Care,1184504.0,USD
895,REGN,2018,416.489990234375,281.8900146484375,379.4800109863281,373.5,-1.5758434734902473,47.74911085580859,Regeneron Pharmaceuticals Inc.,75886F10,2730190,0.247765,Health Care,1184504.0,USD
896,REGN,2019,442.0,271.3699951171875,368.1499938964844,375.4800109863281,1.9910409374894051,62.87725539042304,Regeneron Pharmaceuticals Inc.,75886F10,2730190,0.247765,Health Care,1184504.0,USD
897,REGN,2020,664.6400146484375,328.1300048828125,378.0,483.1099853515625,27.80687443163029,102.55386729592296,Regeneron Pharmaceuticals Inc.,75886F10,2730190,0.247765,Health Care,1184504.0,USD
898,REGN,2021,686.6199951171875,441.0,486.8500061035156,631.52001953125,29.715520512281596,55.69614401750284,Regeneron Pharmaceuticals Inc.,75886F10,2730190,0.247765,Health Care,1184504.0,USD
899,REGN,2022,779.0,538.010009765625,625.0,721.489990234375,15.4383984375,44.79284508839496,Regeneron Pharmaceuticals Inc.,75886F10,2730190,0.247765,Health Care,1184504.0,USD
900,VRTX,2013,89.95999908447266,42.720001220703125,42.869998931884766,74.30000305175781,73.31468370179228,110.58051618424558,Vertex Pharmaceuticals Incorporated,92532F10,2931034,0.247432,Health Care,2832680.0,USD
901,VRTX,2014,124.3499984741211,59.790000915527344,74.06999969482422,118.8000030517578,60.388826166093764,107.9779169928523,Vertex Pharmaceuticals Incorporated,92532F10,2931034,0.247432,Health Care,2832680.0,USD
902,VRTX,2015,143.4499969482422,97.4499969482422,119.97000122070312,125.83000183105467,4.8845549310041125,47.20369568039246,Vertex Pharmaceuticals Incorporated,92532F10,2931034,0.247432,Health Care,2832680.0,USD
903,VRTX,2016,124.95999908447266,71.45999908447266,123.02999877929688,73.66999816894531,-40.12029675697089,74.86705945344025,Vertex Pharmaceuticals Incorporated,92532F10,2931034,0.247432,Health Care,2832680.0,USD
904,VRTX,2017,167.86000061035156,73.33999633789062,74.43000030517578,149.86000061035156,101.34354426427493,128.87920506157403,Vertex Pharmaceuticals Incorporated,92532F10,2931034,0.247432,Health Care,2832680.0,USD
905,VRTX,2018,194.9199981689453,144.07000732421875,150.0,165.7100067138672,10.473337809244791,35.295334392738994,Vertex Pharmaceuticals Incorporated,92532F10,2931034,0.247432,Health Care,2832680.0,USD
906,VRTX,2019,225.66000366210935,160.9499969482422,161.2100067138672,218.9499969482422,35.81662913571992,40.20503755254895,Vertex Pharmaceuticals Incorporated,92532F10,2931034,0.247432,Health Care,2832680.0,USD
907,VRTX,2020,306.0799865722656,197.47000122070312,220.2400054931641,236.33999633789065,7.310202707575887,55.000751850998434,Vertex Pharmaceuticals Incorporated,92532F10,2931034,0.247432,Health Care,2832680.0,USD
908,VRTX,2021,242.9900054931641,176.36000061035156,237.91000366210935,219.6000061035156,-7.696186489324108,37.78067852813425,Vertex Pharmaceuticals Incorporated,92532F10,2931034,0.247432,Health Care,2832680.0,USD
909,VRTX,2022,324.75,214.66000366210935,218.3800048828125,288.7799987792969,32.23738086014906,51.285751635027644,Vertex Pharmaceuticals Incorporated,92532F10,2931034,0.247432,Health Care,2832680.0,USD
910,PYPL,2015,42.54999923706055,30.0,38.0,36.20000076293945,-4.736840097527755,41.83333079020182,PayPal Holdings Inc.,70450Y10,BYW36M8,0.243043,Financials,12466055.0,USD
911,PYPL,2016,44.52000045776367,30.520000457763672,35.130001068115234,39.470001220703125,12.354113352211,45.871558945008736,PayPal Holdings Inc.,70450Y10,BYW36M8,0.243043,Financials,12466055.0,USD
912,PYPL,2017,79.38500213623047,39.02000045776367,40.290000915527344,73.62000274658203,82.7252446604181,103.44695336987245,PayPal Holdings Inc.,70450Y10,BYW36M8,0.243043,Financials,12466055.0,USD
913,PYPL,2018,93.6999969482422,70.22000122070312,74.23500061035156,84.08999633789062,13.275403309102757,33.437760352268995,PayPal Holdings Inc.,70450Y10,BYW36M8,0.243043,Financials,12466055.0,USD
914,PYPL,2019,121.4800033569336,81.91000366210938,82.37999725341797,108.16999816894533,31.306144422646632,48.309117233172394,PayPal Holdings Inc.,70450Y10,BYW36M8,0.243043,Financials,12466055.0,USD
915,PYPL,2020,244.25,82.06999969482422,109.47000122070312,234.1999969482422,113.9398870345038,197.61179591597312,PayPal Holdings Inc.,70450Y10,BYW36M8,0.243043,Financials,12466055.0,USD
916,PYPL,2021,310.1600036621094,179.14999389648438,237.8000030517578,188.5800018310547,-20.698065849053105,73.1286710739854,PayPal Holdings Inc.,70450Y10,BYW36M8,0.243043,Financials,12466055.0,USD
917,PYPL,2022,196.1000061035156,66.38500213623047,191.41000366210935,71.22000122070312,-62.79191272237485,195.39805647831935,PayPal Holdings Inc.,70450Y10,BYW36M8,0.243043,Financials,12466055.0,USD
918,MO,2013,38.58000183105469,31.850000381469727,32.119998931884766,38.38999938964844,19.520550019506974,21.130302571363433,Altria Group Inc.,02209S10,2692632,0.241792,Consumer Staples,19741532.0,USD
919,MO,2014,51.66999816894531,33.79999923706055,38.27000045776367,49.27000045776367,28.743140497581248,52.8698205184896,Altria Group Inc.,02209S10,2692632,0.241792,Consumer Staples,19741532.0,USD
920,MO,2015,61.7400016784668,47.310001373291016,49.29999923706055,58.209999084472656,18.073022282552387,30.500950932802713,Altria Group Inc.,02209S10,2692632,0.241792,Consumer Staples,19741532.0,USD
921,MO,2016,70.1500015258789,56.150001525878906,57.540000915527344,67.62000274658203,17.51825107867624,24.933213926178716,Altria Group Inc.,02209S10,2692632,0.241792,Consumer Staples,19741532.0,USD
922,MO,2017,77.79000091552734,60.0099983215332,67.73999786376953,71.41000366210938,5.417782571709722,29.62840041875855,Altria Group Inc.,02209S10,2692632,0.241792,Consumer Staples,19741532.0,USD
923,MO,2018,71.86000061035156,46.4900016784668,71.51000213623047,49.38999938964844,-30.932739596961856,54.5708711893543,Altria Group Inc.,02209S10,2692632,0.241792,Consumer Staples,19741532.0,USD
924,MO,2019,57.880001068115234,39.29999923706055,48.90999984741211,49.90999984741211,2.0445716686153523,47.277359266545325,Altria Group Inc.,02209S10,2692632,0.241792,Consumer Staples,19741532.0,USD
925,MO,2020,51.77999877929688,30.950000762939453,50.18999862670898,41.0,-18.310418167292898,67.30209209332219,Altria Group Inc.,02209S10,2692632,0.241792,Consumer Staples,19741532.0,USD
926,MO,2021,52.59000015258789,40.0,41.08000183105469,47.38999938964844,15.360266011048878,31.475000381469727,Altria Group Inc.,02209S10,2692632,0.241792,Consumer Staples,19741532.0,USD
927,MO,2022,57.04999923706055,40.34999847412109,47.369998931884766,45.709999084472656,-3.504327390420866,41.38785971367555,Altria Group Inc.,02209S10,2692632,0.241792,Consumer Staples,19741532.0,USD
928,CB,2013,104.06999969482422,79.79000091552734,81.19999694824219,103.52999877929688,27.50000328853225,30.42987655182734,Chubb Limited,H1467J10,B3BQMF6,0.240316,Financials,4565551.0,USD
929,CB,2014,117.88999938964844,92.0,102.77999877929688,114.87999725341795,11.772717082925672,28.141303684400476,Chubb Limited,H1467J10,B3BQMF6,0.240316,Financials,4565551.0,USD
930,CB,2015,119.86000061035156,96.0,115.37999725341795,116.8499984741211,1.2740520503519017,24.854167302449547,Chubb Limited,H1467J10,B3BQMF6,0.240316,Financials,4565551.0,USD
931,CB,2016,133.88999938964844,106.81999969482422,115.0199966430664,132.1199951171875,14.866978762993998,25.341696098259632,Chubb Limited,H1467J10,B3BQMF6,0.240316,Financials,4565551.0,USD
932,CB,2017,156.0,127.1500015258789,132.74000549316406,146.1300048828125,10.08738800326327,22.689735059302567,Chubb Limited,H1467J10,B3BQMF6,0.240316,Financials,4565551.0,USD
933,CB,2018,157.5,119.54000091552734,146.4199981689453,129.17999267578125,-11.774351665591368,31.75506005834566,Chubb Limited,H1467J10,B3BQMF6,0.240316,Financials,4565551.0,USD
934,CB,2019,162.44000244140625,124.4499969482422,127.6500015258789,155.66000366210938,21.942813788805093,30.526320951991504,Chubb Limited,H1467J10,B3BQMF6,0.240316,Financials,4565551.0,USD
935,CB,2020,167.74000549316406,87.3499984741211,155.85000610351562,153.9199981689453,-1.2383752704433009,92.03206459455161,Chubb Limited,H1467J10,B3BQMF6,0.240316,Financials,4565551.0,USD
936,CB,2021,197.9199981689453,144.0,152.44000244140625,193.30999755859372,26.810544780000754,37.444443172878685,Chubb Limited,H1467J10,B3BQMF6,0.240316,Financials,4565551.0,USD
937,CB,2022,223.0500030517578,173.77999877929688,193.4900054931641,220.6000061035156,14.011059920771613,28.351941891215315,Chubb Limited,H1467J10,B3BQMF6,0.240316,Financials,4565551.0,USD
938,ZTS,2013,35.41999816894531,28.809999465942383,31.5,32.689998626708984,3.7777734181237603,22.943418346178422,Zoetis Inc. Class A,98978V10,B95WG16,0.237283,Health Care,5127055.0,USD
939,ZTS,2014,45.2400016784668,28.13999938964844,32.529998779296875,43.02999877929688,32.27789853678858,60.7676000700581,Zoetis Inc. Class A,98978V10,B95WG16,0.237283,Health Care,5127055.0,USD
940,ZTS,2015,55.380001068115234,37.72999954223633,43.459999084472656,47.91999816894531,10.262308279859399,46.77975547315037,Zoetis Inc. Class A,98978V10,B95WG16,0.237283,Health Care,5127055.0,USD
941,ZTS,2016,54.150001525878906,38.2599983215332,46.93999862670898,53.52999877929688,14.039199713223208,41.53163591594465,Zoetis Inc. Class A,98978V10,B95WG16,0.237283,Health Care,5127055.0,USD
942,ZTS,2017,73.58000183105469,52.0,53.880001068115234,72.04000091552734,33.70452763067727,41.50000352125902,Zoetis Inc. Class A,98978V10,B95WG16,0.237283,Health Care,5127055.0,USD
943,ZTS,2018,96.56999969482422,70.19999694824219,72.54000091552734,85.54000091552734,17.921146727222222,37.564108109612015,Zoetis Inc. Class A,98978V10,B95WG16,0.237283,Health Care,5127055.0,USD
944,ZTS,2019,133.66000366210938,81.37000274658203,84.51000213623047,132.35000610351562,56.60868862618992,64.26201198294024,Zoetis Inc. Class A,98978V10,B95WG16,0.237283,Health Care,5127055.0,USD
945,ZTS,2020,176.63999938964844,90.13999938964844,132.0500030517578,165.5,25.3313109997667,95.96183779199532,Zoetis Inc. Class A,98978V10,B95WG16,0.237283,Health Care,5127055.0,USD
946,ZTS,2021,249.2700042724609,141.41000366210938,166.0,244.02999877929688,47.006023361022216,76.27466078572239,Zoetis Inc. Class A,98978V10,B95WG16,0.237283,Health Care,5127055.0,USD
947,ZTS,2022,243.2400054931641,124.1500015258789,242.2899932861328,146.5500030517578,-39.51462829144193,95.92428715553501,Zoetis Inc. Class A,98978V10,B95WG16,0.237283,Health Care,5127055.0,USD
948,SCHW,2013,26.07999992370605,14.619999885559082,14.670000076293944,26.0,77.23244624936862,78.3857737883199,Charles Schwab Corp,80851310,2779397,0.234295,Financials,16806712.0,USD
949,SCHW,2014,31.0,23.350000381469727,25.989999771118164,30.190000534057617,16.160064639965007,32.762310464890696,Charles Schwab Corp,80851310,2779397,0.234295,Financials,16806712.0,USD
950,SCHW,2015,35.720001220703125,25.43000030517578,30.40999984741211,32.93000030517578,8.286749327222124,40.46402198993688,Charles Schwab Corp,80851310,2779397,0.234295,Financials,16806712.0,USD
951,SCHW,2016,40.58000183105469,21.51000022888184,31.950000762939453,39.470001220703125,23.536777083544017,88.65644537077799,Charles Schwab Corp,80851310,2779397,0.234295,Financials,16806712.0,USD
952,SCHW,2017,52.52000045776367,37.15999984741211,40.04999923706055,51.369998931884766,28.26466893999133,41.3347703805797,Charles Schwab Corp,80851310,2779397,0.234295,Financials,16806712.0,USD
953,SCHW,2018,60.220001220703125,37.83000183105469,51.54999923706055,41.52999877929688,-19.437440554916716,59.185826872650225,Charles Schwab Corp,80851310,2779397,0.234295,Financials,16806712.0,USD
954,SCHW,2019,51.650001525878906,34.58000183105469,40.70000076293945,47.560001373291016,16.855038038717023,49.36379060424007,Charles Schwab Corp,80851310,2779397,0.234295,Financials,16806712.0,USD
955,SCHW,2020,53.33000183105469,28.0,47.7599983215332,53.040000915527344,11.055282201744937,90.46429225376674,Charles Schwab Corp,80851310,2779397,0.234295,Financials,16806712.0,USD
956,SCHW,2021,86.43000030517578,50.77000045776367,53.220001220703125,84.0999984741211,58.02329301977793,70.23832878843128,Charles Schwab Corp,80851310,2779397,0.234295,Financials,16806712.0,USD
957,SCHW,2022,96.23999786376952,59.34999847412109,84.56999969482422,83.26000213623047,-1.5490097709837443,62.156698126511166,Charles Schwab Corp,80851310,2779397,0.234295,Financials,16806712.0,USD
958,SO,2013,48.7400016784668,40.02999877929688,43.34000015258789,41.11000061035156,-5.145361177630665,21.758688895275817,Southern Company,84258710,2829601,0.232894,Utilities,11976137.0,USD
959,SO,2014,51.27999877929688,40.27000045776367,41.130001068115234,49.11000061035156,19.40189480914596,27.340447470520424,Southern Company,84258710,2829601,0.232894,Utilities,11976137.0,USD
960,SO,2015,53.15999984741211,41.400001525878906,49.18999862670898,46.790000915527344,-4.879035938574906,28.40579200022999,Southern Company,84258710,2829601,0.232894,Utilities,11976137.0,USD
961,SO,2016,54.63999938964844,46.0,46.41999816894531,49.18999862670898,5.967256714837136,18.782607368800953,Southern Company,84258710,2829601,0.232894,Utilities,11976137.0,USD
962,SO,2017,53.5099983215332,46.709999084472656,49.150001525878906,48.09000015258789,-2.1566660028136395,14.557909163652722,Southern Company,84258710,2829601,0.232894,Utilities,11976137.0,USD
963,SO,2018,49.43000030517578,42.380001068115234,48.0099983215332,43.91999816894531,-8.519059145131159,16.635203066015595,Southern Company,84258710,2829601,0.232894,Utilities,11976137.0,USD
964,SO,2019,64.26000213623047,43.2599983215332,43.88999938964844,63.70000076293945,45.135569944809006,48.54370002193054,Southern Company,84258710,2829601,0.232894,Utilities,11976137.0,USD
965,SO,2020,71.0999984741211,41.959999084472656,63.650001525878906,61.43000030517578,-3.4878258719294988,69.44709252968437,Southern Company,84258710,2829601,0.232894,Utilities,11976137.0,USD
966,SO,2021,68.87999725341797,56.68999862670898,61.380001068115234,68.58000183105469,11.730206317444335,21.502908664678966,Southern Company,84258710,2829601,0.232894,Utilities,11976137.0,USD
967,SO,2022,80.56999969482422,60.709999084472656,68.5,71.41000366210938,4.248180528626825,32.712898879669076,Southern Company,84258710,2829601,0.232894,Utilities,11976137.0,USD
968,PGR,2013,28.540000915527344,21.36000061035156,21.450000762939453,27.270000457763672,27.13286474506708,33.61423267795314,Progressive Corporation,74331510,2705024,0.228719,Financials,6436659.0,USD
969,PGR,2014,27.520000457763672,22.530000686645508,27.290000915527344,26.989999771118164,-1.0993079309077134,22.148245091159495,Progressive Corporation,74331510,2705024,0.228719,Financials,6436659.0,USD
970,PGR,2015,33.95000076293945,25.229999542236328,27.09000015258789,31.799999237060547,17.38648600200437,34.56203479554326,Progressive Corporation,74331510,2705024,0.228719,Financials,6436659.0,USD
971,PGR,2016,35.95000076293945,29.31999969482422,31.399999618530277,35.5,13.057326214265824,22.612555037937504,Progressive Corporation,74331510,2705024,0.228719,Financials,6436659.0,USD
972,PGR,2017,57.18000030517578,35.22999954223633,35.7400016784668,56.31999969482422,57.58253231632271,62.304856792927765,Progressive Corporation,74331510,2705024,0.228719,Financials,6436659.0,USD
973,PGR,2018,73.69000244140625,50.790000915527344,56.459999084472656,60.33000183105469,6.85441517771179,45.0876178639288,Progressive Corporation,74331510,2705024,0.228719,Financials,6436659.0,USD
974,PGR,2019,84.95999908447266,58.09999847412109,59.27999877929688,72.38999938964844,22.115386100396023,46.230639097719695,Progressive Corporation,74331510,2705024,0.228719,Financials,6436659.0,USD
975,PGR,2020,102.0500030517578,62.18000030517578,73.91999816894531,98.87999725341795,33.76623336411099,64.1203000175336,Progressive Corporation,74331510,2705024,0.228719,Financials,6436659.0,USD
976,PGR,2021,107.58999633789062,84.88999938964844,97.58000183105467,102.6500015258789,5.195736421077535,26.740484287257804,Progressive Corporation,74331510,2705024,0.228719,Financials,6436659.0,USD
977,PGR,2022,134.5,100.80999755859376,102.5,129.7100067138672,26.546348013528963,33.41930687164694,Progressive Corporation,74331510,2705024,0.228719,Financials,6436659.0,USD
978,CI,2013,88.56999969482422,53.90999984741211,54.09999847412109,87.4800033569336,61.70056529443332,64.29233898259031,Cigna Group,12552310,BHJ0775,0.221185,Health Care,3290959.0,USD
979,CI,2014,105.7300033569336,73.47000122070312,86.98999786376953,102.91000366210938,18.30096124760381,43.90908071353062,Cigna Group,12552310,BHJ0775,0.221185,Health Care,3290959.0,USD
980,CI,2015,170.67999267578125,100.66999816894533,103.63999938964844,146.3300018310547,41.19066257508115,69.54405064093127,Cigna Group,12552310,BHJ0775,0.221185,Health Care,3290959.0,USD
981,CI,2016,148.99000549316406,115.02999877929688,144.7100067138672,133.38999938964844,-7.822546333372523,29.52273934995409,Cigna Group,12552310,BHJ0775,0.221185,Health Care,3290959.0,USD
982,CI,2017,212.4600067138672,133.52000427246094,133.91000366210938,203.08999633789065,51.661556854513144,59.12222881623137,Cigna Group,12552310,BHJ0775,0.221185,Health Care,3290959.0,USD
